transaction_id,customer_id,merchant_id,amount,timestamp,merchant_category,agent_type,label,anomaly_type
txn_004028,cust_0041,merch_0018,2520.97,2026-01-09 18:55:36,travel,procurement_agent,0,none
txn_004029,cust_0115,merch_0009,3407.51,2026-01-09 18:56:34,saas,automated_scheduler,0,none
txn_004030,cust_0149,merch_0028,24192.69,2026-01-09 19:02:36,utilities,personal_assistant,0,none
txn_004031,cust_0107,merch_0020,2831.61,2026-01-09 19:04:18,gaming,procurement_agent,0,none
txn_004032,cust_0002,merch_0022,679.64,2026-01-09 19:06:09,gaming,procurement_agent,0,none
txn_004033,cust_0140,merch_0031,1019.97,2026-01-09 19:08:45,food_delivery,customer_service_bot,0,none
txn_004034,cust_0040,merch_0029,4305.61,2026-01-09 19:14:22,utilities,automated_scheduler,0,none
txn_004035,cust_0010,merch_0030,223.15,2026-01-09 19:14:49,utilities,browser_subagent,0,none
txn_004036,cust_0111,merch_0023,925.73,2026-01-09 19:15:34,gaming,procurement_agent,0,none
txn_004037,cust_0004,merch_0010,254.45,2026-01-09 19:21:56,saas,browser_subagent,0,none
txn_004038,cust_0104,merch_0006,2837.14,2026-01-09 19:22:06,ecommerce,customer_service_bot,0,none
txn_004039,cust_0077,merch_0015,1172.13,2026-01-09 19:24:09,travel,personal_assistant,0,none
txn_004040,cust_0019,merch_0029,740.78,2026-01-09 19:24:52,utilities,procurement_agent,0,none
txn_004041,cust_0149,merch_0001,15310.39,2026-01-09 19:25:48,ecommerce,personal_assistant,0,none
txn_004042,cust_0054,merch_0023,3821.18,2026-01-09 19:34:52,gaming,personal_assistant,0,none
txn_004043,cust_0131,merch_0004,9070.53,2026-01-09 19:34:56,ecommerce,code_assistant,0,none
txn_004044,cust_0058,merch_0022,2157.92,2026-01-09 19:37:30,gaming,customer_service_bot,0,none
txn_004045,cust_0002,merch_0025,558.42,2026-01-09 19:37:37,utilities,customer_service_bot,0,none
txn_004046,cust_0025,merch_0013,23869.86,2026-01-09 19:38:22,travel,browser_subagent,0,none
txn_004047,cust_0060,merch_0025,2876.42,2026-01-09 19:42:28,utilities,personal_assistant,0,none
txn_004048,cust_0149,merch_0004,14533.04,2026-01-09 19:43:08,ecommerce,personal_assistant,0,none
txn_004049,cust_0149,merch_0006,11861.11,2026-01-09 19:47:01,ecommerce,personal_assistant,0,none
txn_004050,cust_0048,merch_0022,1590.26,2026-01-09 19:47:57,gaming,customer_service_bot,0,none
txn_004051,cust_0107,merch_0010,2338.13,2026-01-09 19:53:33,saas,code_assistant,0,none
txn_004052,cust_0044,merch_0019,11341.93,2026-01-09 19:55:13,gaming,browser_subagent,0,none
txn_004053,cust_0149,merch_0004,26267.47,2026-01-09 19:57:04,ecommerce,code_assistant,0,none
txn_004054,cust_0103,merch_0004,740.5,2026-01-09 20:06:10,ecommerce,procurement_agent,0,none
txn_004055,cust_0139,merch_0002,773.7,2026-01-09 20:15:08,ecommerce,procurement_agent,0,none
txn_004056,cust_0096,merch_0023,597.77,2026-01-09 20:16:44,gaming,automated_scheduler,0,none
txn_004057,cust_0149,merch_0011,12583.22,2026-01-09 20:18:50,saas,code_assistant,0,none
txn_004058,cust_0041,merch_0010,3967.24,2026-01-09 20:26:08,saas,procurement_agent,0,none
txn_004059,cust_0052,merch_0019,2458.24,2026-01-09 20:26:31,gaming,automated_scheduler,0,none
txn_004060,cust_0128,merch_0014,1455.93,2026-01-09 20:30:55,travel,customer_service_bot,0,none
txn_004061,cust_0077,merch_0015,918.88,2026-01-09 20:34:32,travel,personal_assistant,0,none
txn_004062,cust_0003,merch_0005,408.66,2026-01-09 20:35:57,ecommerce,procurement_agent,0,none
txn_004063,cust_0149,merch_0007,19865.92,2026-01-09 20:36:25,saas,code_assistant,0,none
txn_004064,cust_0127,merch_0005,4712.74,2026-01-09 20:41:56,ecommerce,browser_subagent,0,none
txn_004065,cust_0051,merch_0024,2196.31,2026-01-09 20:46:26,gaming,personal_assistant,0,none
txn_004066,cust_0040,merch_0031,2647.87,2026-01-09 20:48:13,food_delivery,automated_scheduler,0,none
txn_004067,cust_0043,merch_0031,1459.49,2026-01-09 20:50:05,food_delivery,personal_assistant,0,none
txn_004068,cust_0100,merch_0034,2181.65,2026-01-09 20:59:18,food_delivery,personal_assistant,0,none
txn_004069,cust_0121,merch_0022,293.16,2026-01-09 21:04:32,gaming,automated_scheduler,0,none
txn_004070,cust_0044,merch_0005,20346.27,2026-01-09 21:05:26,ecommerce,browser_subagent,0,none
txn_004071,cust_0121,merch_0008,231.23,2026-01-09 21:10:26,saas,automated_scheduler,0,none
txn_004072,cust_0149,merch_0006,10580.88,2026-01-09 21:18:40,ecommerce,personal_assistant,0,none
txn_004073,cust_0112,merch_0002,2171.66,2026-01-09 21:20:30,ecommerce,customer_service_bot,0,none
txn_004074,cust_0067,merch_0010,331.6,2026-01-09 21:26:06,saas,procurement_agent,0,none
txn_004075,cust_0049,merch_0032,4378.35,2026-01-09 21:35:06,food_delivery,browser_subagent,0,none
txn_004076,cust_0136,merch_0003,1619.05,2026-01-09 21:54:16,ecommerce,automated_scheduler,0,none
txn_004077,cust_0082,merch_0010,2421.72,2026-01-09 22:47:02,saas,personal_assistant,0,none
txn_004078,cust_0014,merch_0029,211.75,2026-01-10 07:11:35,utilities,procurement_agent,0,none
txn_004079,cust_0008,merch_0019,3589.21,2026-01-10 07:18:59,gaming,code_assistant,0,none
txn_004080,cust_0044,merch_0024,28642.22,2026-01-10 07:19:39,gaming,browser_subagent,0,none
txn_004081,cust_0044,merch_0002,26187.7,2026-01-10 07:20:18,ecommerce,automated_scheduler,0,none
txn_004082,cust_0149,merch_0025,21114.28,2026-01-10 07:21:39,utilities,personal_assistant,0,none
txn_004083,cust_0149,merch_0009,5863.26,2026-01-10 07:22:57,saas,code_assistant,0,none
txn_004084,cust_0120,merch_0018,4656.65,2026-01-10 07:26:12,travel,personal_assistant,0,none
txn_004085,cust_0102,merch_0005,2125.47,2026-01-10 07:27:50,ecommerce,code_assistant,0,none
txn_004086,cust_0089,merch_0017,2372.57,2026-01-10 07:37:03,travel,personal_assistant,0,none
txn_004087,cust_0138,merch_0016,957.04,2026-01-10 07:39:28,travel,customer_service_bot,0,none
txn_004088,cust_0004,merch_0010,343.22,2026-01-10 08:00:33,saas,browser_subagent,0,none
txn_004089,cust_0006,merch_0014,1098.86,2026-01-10 08:08:34,travel,personal_assistant,0,none
txn_004090,cust_0120,merch_0002,3573.67,2026-01-10 08:10:20,ecommerce,procurement_agent,0,none
txn_004091,cust_0082,merch_0018,2476.64,2026-01-10 08:13:44,travel,automated_scheduler,0,none
txn_004092,cust_0118,merch_0015,920.62,2026-01-10 08:13:48,travel,automated_scheduler,0,none
txn_004093,cust_0126,merch_0030,1637.74,2026-01-10 08:17:22,utilities,code_assistant,0,none
txn_004094,cust_0039,merch_0007,6879.18,2026-01-10 08:31:21,saas,procurement_agent,0,none
txn_004095,cust_0017,merch_0023,1455.94,2026-01-10 08:49:35,gaming,procurement_agent,0,none
txn_004096,cust_0016,merch_0031,535.58,2026-01-10 08:57:48,food_delivery,procurement_agent,0,none
txn_004097,cust_0005,merch_0014,18730.2,2026-01-10 09:03:41,travel,customer_service_bot,0,none
txn_004098,cust_0029,merch_0007,28875.44,2026-01-10 09:04:24,saas,browser_subagent,0,none
txn_004099,cust_0136,merch_0012,2839.2,2026-01-10 09:05:31,saas,automated_scheduler,0,none
txn_004100,cust_0074,merch_0035,1492.0,2026-01-10 09:06:33,food_delivery,code_assistant,0,none
txn_004101,cust_0039,merch_0027,4268.56,2026-01-10 09:07:22,utilities,procurement_agent,0,none
txn_004102,cust_0138,merch_0006,1090.86,2026-01-10 09:07:57,ecommerce,customer_service_bot,0,none
txn_004103,cust_0076,merch_0001,11108.7,2026-01-10 09:09:39,ecommerce,customer_service_bot,0,none
txn_004104,cust_0089,merch_0015,3969.26,2026-01-10 09:12:30,travel,personal_assistant,0,none
txn_004105,cust_0108,merch_0020,2309.34,2026-01-10 09:12:39,gaming,browser_subagent,0,none
txn_004106,cust_0122,merch_0005,1254.28,2026-01-10 09:13:05,ecommerce,browser_subagent,0,none
txn_004107,cust_0137,merch_0036,16670.03,2026-01-10 09:13:09,food_delivery,browser_subagent,0,none
txn_004108,cust_0110,merch_0006,3140.34,2026-01-10 09:14:51,ecommerce,automated_scheduler,0,none
txn_004109,cust_0086,merch_0016,3420.95,2026-01-10 09:15:03,travel,procurement_agent,0,none
txn_004110,cust_0044,merch_0003,5346.71,2026-01-10 09:16:40,ecommerce,automated_scheduler,0,none
txn_004111,cust_0006,merch_0026,1602.05,2026-01-10 09:28:44,utilities,personal_assistant,0,none
txn_004112,cust_0046,merch_0009,677.22,2026-01-10 09:29:46,saas,personal_assistant,0,none
txn_004113,cust_0086,merch_0017,3211.96,2026-01-10 09:30:24,travel,customer_service_bot,0,none
txn_004114,cust_0005,merch_0032,16990.19,2026-01-10 09:31:32,food_delivery,customer_service_bot,0,none
txn_004115,cust_0038,merch_0019,1146.5,2026-01-10 09:33:38,gaming,automated_scheduler,0,none
txn_004116,cust_0120,merch_0006,4708.07,2026-01-10 09:34:12,ecommerce,procurement_agent,0,none
txn_004117,cust_0066,merch_0023,541.97,2026-01-10 09:36:12,gaming,browser_subagent,0,none
txn_004118,cust_0104,merch_0023,2532.5,2026-01-10 09:40:43,gaming,customer_service_bot,0,none
txn_004119,cust_0029,merch_0009,22464.56,2026-01-10 09:41:04,saas,customer_service_bot,0,none
txn_004120,cust_0055,merch_0016,1865.06,2026-01-10 09:44:25,travel,code_assistant,0,none
txn_004121,cust_0027,merch_0010,1162.51,2026-01-10 09:45:16,saas,code_assistant,0,none
txn_004122,cust_0111,merch_0032,1419.9,2026-01-10 09:51:21,food_delivery,code_assistant,0,none
txn_004123,cust_0127,merch_0006,3764.54,2026-01-10 09:53:53,ecommerce,browser_subagent,0,none
txn_004124,cust_0131,merch_0020,11652.5,2026-01-10 09:56:09,gaming,customer_service_bot,0,none
txn_004125,cust_0137,merch_0035,23321.53,2026-01-10 09:56:54,food_delivery,browser_subagent,0,none
txn_004126,cust_0043,merch_0004,2440.44,2026-01-10 09:56:57,ecommerce,personal_assistant,0,none
txn_004127,cust_0118,merch_0022,712.42,2026-01-10 09:59:11,gaming,automated_scheduler,0,none
txn_004128,cust_0048,merch_0019,1307.03,2026-01-10 09:59:39,gaming,code_assistant,0,none
txn_004129,cust_0100,merch_0027,4482.16,2026-01-10 10:00:59,utilities,personal_assistant,0,none
txn_004130,cust_0115,merch_0029,3684.27,2026-01-10 10:01:45,utilities,browser_subagent,0,none
txn_004131,cust_0029,merch_0018,20067.42,2026-01-10 10:01:50,travel,customer_service_bot,0,none
txn_004132,cust_0005,merch_0032,20030.35,2026-01-10 10:02:20,food_delivery,personal_assistant,0,none
txn_004133,cust_0051,merch_0012,1347.13,2026-01-10 10:03:52,saas,code_assistant,0,none
txn_004134,cust_0076,merch_0004,8779.82,2026-01-10 10:04:16,ecommerce,personal_assistant,0,none
txn_004135,cust_0090,merch_0017,314.88,2026-01-10 10:05:25,travel,code_assistant,0,none
txn_004136,cust_0102,merch_0003,2484.56,2026-01-10 10:07:45,ecommerce,code_assistant,0,none
txn_004137,cust_0131,merch_0025,15805.0,2026-01-10 10:08:11,utilities,customer_service_bot,0,none
txn_004138,cust_0114,merch_0001,2076.12,2026-01-10 10:14:04,ecommerce,customer_service_bot,0,none
txn_004139,cust_0133,merch_0010,3560.32,2026-01-10 10:15:34,saas,customer_service_bot,0,none
txn_004140,cust_0005,merch_0033,11007.47,2026-01-10 10:17:49,food_delivery,customer_service_bot,0,none
txn_004141,cust_0111,merch_0029,772.17,2026-01-10 10:18:04,utilities,automated_scheduler,0,none
txn_004142,cust_0076,merch_0020,6380.31,2026-01-10 10:18:21,gaming,customer_service_bot,0,none
txn_004143,cust_0057,merch_0013,1543.93,2026-01-10 10:19:30,travel,code_assistant,0,none
txn_004144,cust_0027,merch_0003,2300.25,2026-01-10 10:19:53,ecommerce,customer_service_bot,0,none
txn_004145,cust_0057,merch_0011,1375.41,2026-01-10 10:21:19,saas,code_assistant,0,none
txn_004146,cust_0017,merch_0021,971.46,2026-01-10 10:22:29,gaming,procurement_agent,0,none
txn_004147,cust_0149,merch_0009,22471.03,2026-01-10 10:22:42,saas,code_assistant,0,none
txn_004148,cust_0044,merch_0020,10530.03,2026-01-10 10:23:40,gaming,automated_scheduler,0,none
txn_004149,cust_0137,merch_0002,14001.89,2026-01-10 10:25:12,ecommerce,browser_subagent,0,none
txn_004150,cust_0075,merch_0036,8305.62,2026-01-10 10:25:40,food_delivery,personal_assistant,0,none
txn_004151,cust_0035,merch_0026,2662.99,2026-01-10 10:29:16,utilities,personal_assistant,0,none
txn_004152,cust_0009,merch_0024,2484.24,2026-01-10 10:30:35,gaming,browser_subagent,0,none
txn_004153,cust_0067,merch_0007,549.68,2026-01-10 10:31:02,saas,personal_assistant,0,none
txn_004154,cust_0069,merch_0027,325.88,2026-01-10 10:31:51,utilities,customer_service_bot,0,none
txn_004155,cust_0055,merch_0013,640.24,2026-01-10 10:33:35,travel,code_assistant,0,none
txn_004156,cust_0122,merch_0005,2928.65,2026-01-10 10:33:46,ecommerce,personal_assistant,0,none
txn_004157,cust_0065,merch_0017,898.32,2026-01-10 10:35:39,travel,customer_service_bot,0,none
txn_004158,cust_0125,merch_0025,1767.68,2026-01-10 10:36:47,utilities,browser_subagent,0,none
txn_004159,cust_0043,merch_0022,2378.85,2026-01-10 10:39:01,gaming,personal_assistant,0,none
txn_004160,cust_0059,merch_0003,149.48,2026-01-10 10:41:06,ecommerce,procurement_agent,0,none
txn_004161,cust_0075,merch_0001,18827.6,2026-01-10 10:41:40,ecommerce,browser_subagent,0,none
txn_004162,cust_0127,merch_0006,6766.88,2026-01-10 10:42:00,ecommerce,browser_subagent,0,none
txn_004163,cust_0125,merch_0030,1835.82,2026-01-10 10:45:15,utilities,personal_assistant,0,none
txn_004164,cust_0133,merch_0011,3341.84,2026-01-10 10:46:29,saas,customer_service_bot,0,none
txn_004165,cust_0086,merch_0019,2652.02,2026-01-10 10:46:34,gaming,procurement_agent,0,none
txn_004166,cust_0030,merch_0023,924.95,2026-01-10 10:47:23,gaming,personal_assistant,0,none
txn_004167,cust_0140,merch_0024,1018.72,2026-01-10 10:47:26,gaming,browser_subagent,0,none
txn_004168,cust_0148,merch_0018,999.56,2026-01-10 10:47:40,travel,procurement_agent,0,none
txn_004169,cust_0072,merch_0027,11876.09,2026-01-10 10:48:09,utilities,automated_scheduler,0,none
txn_004170,cust_0131,merch_0022,673.16,2026-01-10 10:51:34,gaming,customer_service_bot,0,none
txn_004171,cust_0062,merch_0012,403.77,2026-01-10 10:52:19,saas,browser_subagent,0,none
txn_004172,cust_0025,merch_0031,14491.9,2026-01-10 10:52:24,food_delivery,browser_subagent,0,none
txn_004173,cust_0085,merch_0019,676.24,2026-01-10 10:53:35,gaming,personal_assistant,0,none
txn_004174,cust_0127,merch_0035,5760.21,2026-01-10 10:55:30,food_delivery,browser_subagent,0,none
txn_004175,cust_0035,merch_0030,3160.12,2026-01-10 10:57:44,utilities,personal_assistant,0,none
txn_004176,cust_0103,merch_0003,576.47,2026-01-10 11:06:59,ecommerce,procurement_agent,0,none
txn_004177,cust_0005,merch_0007,16731.35,2026-01-10 11:08:00,saas,personal_assistant,0,none
txn_004178,cust_0029,merch_0016,27645.86,2026-01-10 11:08:54,travel,browser_subagent,0,none
txn_004179,cust_0005,merch_0034,15279.58,2026-01-10 11:11:49,food_delivery,customer_service_bot,0,none
txn_004180,cust_0011,merch_0014,1023.7,2026-01-10 11:13:06,travel,procurement_agent,0,none
txn_004181,cust_0084,merch_0003,24150.08,2026-01-10 11:14:10,ecommerce,customer_service_bot,0,none
txn_004182,cust_0046,merch_0013,1229.28,2026-01-10 11:15:47,travel,automated_scheduler,0,none
txn_004183,cust_0137,merch_0033,23225.87,2026-01-10 11:17:43,food_delivery,browser_subagent,0,none
txn_004184,cust_0075,merch_0024,7733.01,2026-01-10 11:18:11,gaming,personal_assistant,0,none
txn_004185,cust_0074,merch_0023,3829.55,2026-01-10 11:19:14,gaming,code_assistant,0,none
txn_004186,cust_0145,merch_0017,1044.12,2026-01-10 11:20:18,travel,procurement_agent,0,none
txn_004187,cust_0120,merch_0015,5302.97,2026-01-10 11:20:38,travel,automated_scheduler,0,none
txn_004188,cust_0103,merch_0025,511.41,2026-01-10 11:21:09,utilities,automated_scheduler,0,none
txn_004189,cust_0051,merch_0023,2056.26,2026-01-10 11:25:36,gaming,personal_assistant,0,none
txn_004190,cust_0142,merch_0009,2399.15,2026-01-10 11:25:42,saas,procurement_agent,0,none
txn_004191,cust_0098,merch_0017,3010.99,2026-01-10 11:25:46,travel,procurement_agent,0,none
txn_004192,cust_0050,merch_0003,2841.96,2026-01-10 11:27:37,ecommerce,procurement_agent,0,none
txn_004193,cust_0039,merch_0028,15593.73,2026-01-10 11:28:32,utilities,procurement_agent,0,none
txn_004194,cust_0141,merch_0034,845.06,2026-01-10 11:29:33,food_delivery,customer_service_bot,0,none
txn_004195,cust_0135,merch_0035,1740.0,2026-01-10 11:31:31,food_delivery,automated_scheduler,0,none
txn_004196,cust_0008,merch_0011,1397.03,2026-01-10 11:33:43,saas,code_assistant,0,none
txn_004197,cust_0023,merch_0017,13597.62,2026-01-10 11:34:23,travel,personal_assistant,0,none
txn_004198,cust_0002,merch_0011,607.92,2026-01-10 11:35:57,saas,customer_service_bot,0,none
txn_004199,cust_0137,merch_0031,27058.35,2026-01-10 11:36:08,food_delivery,browser_subagent,0,none
txn_004200,cust_0009,merch_0016,4055.33,2026-01-10 11:36:32,travel,procurement_agent,0,none
txn_004201,cust_0104,merch_0033,2720.05,2026-01-10 11:40:41,food_delivery,customer_service_bot,0,none
txn_004202,cust_0049,merch_0010,5635.3,2026-01-10 11:42:46,saas,customer_service_bot,0,none
txn_004203,cust_0013,merch_0018,8179.94,2026-01-10 11:43:43,travel,personal_assistant,0,none
txn_004204,cust_0137,merch_0006,9247.92,2026-01-10 11:48:13,ecommerce,browser_subagent,0,none
txn_004205,cust_0013,merch_0031,8551.35,2026-01-10 11:48:59,food_delivery,browser_subagent,0,none
txn_004206,cust_0062,merch_0034,274.92,2026-01-10 11:53:38,food_delivery,code_assistant,0,none
txn_004207,cust_0082,merch_0015,1145.12,2026-01-10 11:54:08,travel,procurement_agent,0,none
txn_004208,cust_0038,merch_0034,626.74,2026-01-10 11:58:34,food_delivery,customer_service_bot,0,none
txn_004209,cust_0090,merch_0011,311.21,2026-01-10 12:00:06,saas,code_assistant,0,none
txn_004210,cust_0030,merch_0023,1045.89,2026-01-10 12:06:42,gaming,customer_service_bot,0,none
txn_004211,cust_0018,merch_0003,9419.31,2026-01-10 12:10:38,ecommerce,automated_scheduler,0,none
txn_004212,cust_0006,merch_0016,1901.22,2026-01-10 12:11:13,travel,customer_service_bot,0,none
txn_004213,cust_0074,merch_0006,3069.57,2026-01-10 12:13:33,ecommerce,code_assistant,0,none
txn_004214,cust_0114,merch_0017,1465.17,2026-01-10 12:13:49,travel,personal_assistant,0,none
txn_004215,cust_0046,merch_0020,979.06,2026-01-10 12:13:51,gaming,personal_assistant,0,none
txn_004216,cust_0091,merch_0017,2557.24,2026-01-10 12:22:08,travel,procurement_agent,0,none
txn_004217,cust_0096,merch_0034,1889.7,2026-01-10 12:23:27,food_delivery,procurement_agent,0,none
txn_004218,cust_0142,merch_0030,1965.63,2026-01-10 12:26:43,utilities,personal_assistant,0,none
txn_004219,cust_0148,merch_0030,900.36,2026-01-10 12:28:32,utilities,procurement_agent,0,none
txn_004220,cust_0091,merch_0018,1705.48,2026-01-10 12:30:59,travel,personal_assistant,0,none
txn_004221,cust_0039,merch_0028,18073.74,2026-01-10 12:33:38,utilities,code_assistant,0,none
txn_004222,cust_0072,merch_0024,18019.9,2026-01-10 12:34:48,gaming,automated_scheduler,0,none
txn_004223,cust_0050,merch_0024,1764.45,2026-01-10 12:35:31,gaming,automated_scheduler,0,none
txn_004224,cust_0111,merch_0012,939.17,2026-01-10 12:36:32,saas,code_assistant,0,none
txn_004225,cust_0117,merch_0035,2124.98,2026-01-10 12:37:26,food_delivery,customer_service_bot,0,none
txn_004226,cust_0055,merch_0032,841.3,2026-01-10 12:39:41,food_delivery,automated_scheduler,0,none
txn_004227,cust_0031,merch_0023,1418.74,2026-01-10 12:44:36,gaming,procurement_agent,0,none
txn_004228,cust_0133,merch_0025,3264.2,2026-01-10 12:46:06,utilities,customer_service_bot,0,none
txn_004229,cust_0038,merch_0036,1136.52,2026-01-10 12:48:06,food_delivery,automated_scheduler,0,none
txn_004230,cust_0017,merch_0022,1073.84,2026-01-10 12:48:06,gaming,procurement_agent,0,none
txn_004231,cust_0011,merch_0016,1020.05,2026-01-10 12:48:38,travel,procurement_agent,0,none
txn_004232,cust_0053,merch_0016,810.3,2026-01-10 12:52:42,travel,customer_service_bot,0,none
txn_004233,cust_0137,merch_0001,16902.42,2026-01-10 12:56:54,ecommerce,browser_subagent,0,none
txn_004234,cust_0039,merch_0030,23897.85,2026-01-10 12:58:05,utilities,code_assistant,0,none
txn_004235,cust_0139,merch_0003,552.15,2026-01-10 13:01:40,ecommerce,browser_subagent,0,none
txn_004236,cust_0087,merch_0031,386.37,2026-01-10 13:02:05,food_delivery,browser_subagent,0,none
txn_004237,cust_0142,merch_0026,1648.3,2026-01-10 13:02:23,utilities,personal_assistant,0,none
txn_004238,cust_0131,merch_0022,12603.35,2026-01-10 13:02:36,gaming,customer_service_bot,0,none
txn_004239,cust_0099,merch_0027,420.73,2026-01-10 13:04:07,utilities,personal_assistant,0,none
txn_004240,cust_0065,merch_0014,618.7,2026-01-10 13:04:30,travel,customer_service_bot,0,none
txn_004241,cust_0147,merch_0003,53509.18,2026-01-10 13:09:59,ecommerce,automated_scheduler,1,amount_spike
txn_004242,cust_0127,merch_0001,5495.83,2026-01-10 13:10:08,ecommerce,browser_subagent,0,none
txn_004243,cust_0040,merch_0016,1744.61,2026-01-10 13:11:19,travel,automated_scheduler,0,none
txn_004244,cust_0120,merch_0016,3915.94,2026-01-10 13:13:18,travel,personal_assistant,0,none
txn_004245,cust_0030,merch_0019,937.67,2026-01-10 13:14:11,gaming,customer_service_bot,0,none
txn_004246,cust_0013,merch_0025,16460.64,2026-01-10 13:15:36,utilities,personal_assistant,0,none
txn_004247,cust_0023,merch_0003,17959.79,2026-01-10 13:15:51,ecommerce,personal_assistant,0,none
txn_004248,cust_0085,merch_0034,559.35,2026-01-10 13:17:38,food_delivery,customer_service_bot,0,none
txn_004249,cust_0111,merch_0023,1016.66,2026-01-10 13:20:49,gaming,code_assistant,0,none
txn_004250,cust_0149,merch_0007,20975.98,2026-01-10 13:24:23,saas,personal_assistant,0,none
txn_004251,cust_0133,merch_0014,2756.31,2026-01-10 13:25:10,travel,customer_service_bot,0,none
txn_004252,cust_0025,merch_0035,5915.99,2026-01-10 13:28:25,food_delivery,browser_subagent,0,none
txn_004253,cust_0039,merch_0025,25172.4,2026-01-10 13:28:33,utilities,code_assistant,0,none
txn_004254,cust_0113,merch_0023,381.81,2026-01-10 13:29:40,gaming,browser_subagent,0,none
txn_004255,cust_0123,merch_0020,448.52,2026-01-10 13:30:41,gaming,personal_assistant,0,none
txn_004256,cust_0039,merch_0025,17029.99,2026-01-10 13:33:46,utilities,procurement_agent,0,none
txn_004257,cust_0049,merch_0033,4963.53,2026-01-10 13:33:47,food_delivery,procurement_agent,0,none
txn_004258,cust_0005,merch_0011,23429.82,2026-01-10 13:39:58,saas,personal_assistant,0,none
txn_004259,cust_0131,merch_0002,13393.95,2026-01-10 13:47:21,ecommerce,customer_service_bot,0,none
txn_004260,cust_0036,merch_0011,2426.94,2026-01-10 13:52:56,saas,personal_assistant,0,none
txn_004261,cust_0149,merch_0003,6901.13,2026-01-10 13:53:08,ecommerce,code_assistant,0,none
txn_004262,cust_0013,merch_0026,9330.6,2026-01-10 13:56:26,utilities,browser_subagent,0,none
txn_004263,cust_0102,merch_0003,954.55,2026-01-10 13:56:39,ecommerce,code_assistant,0,none
txn_004264,cust_0098,merch_0014,3242.67,2026-01-10 13:58:23,travel,personal_assistant,0,none
txn_004265,cust_0133,merch_0008,2178.3,2026-01-10 13:59:54,saas,customer_service_bot,0,none
txn_004266,cust_0104,merch_0033,2246.94,2026-01-10 14:01:54,food_delivery,customer_service_bot,0,none
txn_004267,cust_0110,merch_0035,1923.18,2026-01-10 14:02:18,food_delivery,automated_scheduler,0,none
txn_004268,cust_0080,merch_0015,2129.16,2026-01-10 14:05:31,travel,procurement_agent,0,none
txn_004269,cust_0071,merch_0008,3561.98,2026-01-10 14:06:58,saas,personal_assistant,0,none
txn_004270,cust_0070,merch_0033,1072.17,2026-01-10 14:07:21,food_delivery,personal_assistant,0,none
txn_004271,cust_0075,merch_0023,14347.81,2026-01-10 14:07:35,gaming,browser_subagent,0,none
txn_004272,cust_0090,merch_0011,371.34,2026-01-10 14:11:35,saas,code_assistant,0,none
txn_004273,cust_0057,merch_0027,1138.07,2026-01-10 14:11:35,utilities,code_assistant,0,none
txn_004274,cust_0080,merch_0009,8596.61,2026-01-10 14:11:37,saas,procurement_agent,0,none
txn_004275,cust_0137,merch_0031,1361.98,2026-01-10 14:11:41,food_delivery,browser_subagent,0,none
txn_004276,cust_0084,merch_0021,24285.94,2026-01-10 14:12:19,gaming,customer_service_bot,0,none
txn_004277,cust_0029,merch_0016,23324.69,2026-01-10 14:14:26,travel,browser_subagent,0,none
txn_004278,cust_0076,merch_0036,16902.19,2026-01-10 14:15:19,food_delivery,customer_service_bot,0,none
txn_004279,cust_0039,merch_0011,13448.61,2026-01-10 14:19:48,saas,code_assistant,0,none
txn_004280,cust_0013,merch_0017,6602.57,2026-01-10 14:20:27,travel,browser_subagent,0,none
txn_004281,cust_0126,merch_0014,1201.95,2026-01-10 14:23:31,travel,code_assistant,0,none
txn_004282,cust_0113,merch_0024,2528.5,2026-01-10 14:27:51,gaming,browser_subagent,0,none
txn_004283,cust_0007,merch_0012,1284.93,2026-01-10 14:33:21,saas,customer_service_bot,0,none
txn_004284,cust_0126,merch_0025,1553.24,2026-01-10 14:40:31,utilities,code_assistant,0,none
txn_004285,cust_0104,merch_0023,2358.76,2026-01-10 14:45:40,gaming,customer_service_bot,0,none
txn_004286,cust_0135,merch_0036,1849.35,2026-01-10 14:45:57,food_delivery,automated_scheduler,0,none
txn_004287,cust_0039,merch_0025,19516.19,2026-01-10 14:47:17,utilities,procurement_agent,0,none
txn_004288,cust_0140,merch_0028,2253.63,2026-01-10 14:48:16,utilities,procurement_agent,0,none
txn_004289,cust_0019,merch_0004,654.47,2026-01-10 14:49:17,ecommerce,procurement_agent,0,none
txn_004290,cust_0101,merch_0005,238.19,2026-01-10 14:51:24,ecommerce,browser_subagent,0,none
txn_004291,cust_0072,merch_0028,5420.97,2026-01-10 14:54:02,utilities,automated_scheduler,0,none
txn_004292,cust_0131,merch_0001,11305.9,2026-01-10 14:54:19,ecommerce,code_assistant,0,none
txn_004293,cust_0088,merch_0030,1216.19,2026-01-10 14:55:57,utilities,browser_subagent,0,none
txn_004294,cust_0056,merch_0030,263.09,2026-01-10 14:56:19,utilities,code_assistant,0,none
txn_004295,cust_0114,merch_0001,2032.26,2026-01-10 14:57:34,ecommerce,customer_service_bot,0,none
txn_004296,cust_0075,merch_0003,10201.27,2026-01-10 14:58:34,ecommerce,browser_subagent,0,none
txn_004297,cust_0009,merch_0020,2814.28,2026-01-10 14:59:45,gaming,personal_assistant,0,none
txn_004298,cust_0039,merch_0029,9850.07,2026-01-10 15:01:23,utilities,procurement_agent,0,none
